date_created,date_updated,deleted_by_user,user_id,prolific_pid,study_id,wordle_play_frequency,native_english,primed_emotion,has_enhanced_feedback,presurvey_time,baseballcost,lakedays,postsurvey_time,widgettime,did_start_bonus_rounds,end_arousal,end_valence,session_id_x,minutes,crt1,crt2,crt3,crt,control,anger,empathy,anger_empathy,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,First Language,Nationality,Sex,t_anger,t_empathy
2022-04-06 23:50:34.111698,2022-04-06 23:59:52.489418,0,2177a1f-4af-a166-3b5d-38fe4b326dde,-9169147201388330513,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 23:50:34.110658,0.1,24.0,2022-04-06 23:55:41.188574,10.0,1,51.0,70.0,624e23197e326d0e151f8d2b,5.116666666666666,0,0,0,0,0,0,1,0,APPROVED,2022-04-06 23:32:41.333000,2022-04-06 23:59:30.525000,1609.192,34.0,1480,2,100,2022-04-07 13:16:42.648000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:50:35.250296,2022-04-07 00:18:29.764494,0,f0ec87-55ec-3dc2-f6d-2ea471680f8e,-2852919169981647790,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 23:50:35.249312,0.1,24.0,2022-04-07 00:18:29.764355,100.0,0,68.0,66.0,624e2646b190367d30144478,27.9,0,0,0,0,1,0,0,0,APPROVED,2022-04-06 23:46:19.122000,2022-04-07 00:18:43.260000,1944.138,70.0,966,8,97,2022-04-07 13:16:48.192000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:51:19.375396,2022-04-07 00:10:00.097441,0,d052401-a5ea-886a-2f71-ab84a0a43aa,3527798737768590226,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 23:51:19.374305,0.05,47.0,2022-04-07 00:10:00.097322,5.0,0,41.0,23.0,624e25ff5373982f5cca13e5,18.666666666666668,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 23:45:23.763000,2022-04-07 00:10:09.440000,1485.677,,1761,0,100,2022-04-07 13:16:48,42B25E2B,DATA EXPIRED,United States,English,United States,Male,0,1
2022-04-06 23:51:27.684823,2022-04-07 00:17:28.501953,0,8cd7cc4-e757-d7ef-f2bc-0a20f558a58b,-5244881355688273144,624de9bcb04ac661022a053c,11-100,1,anger,1,2022-04-06 23:51:27.683807,0.05,47.0,2022-04-07 00:17:28.501696,5.0,0,53.0,73.0,624e24cd6c1ba0b1a5443341,26.0,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 23:39:59.771000,2022-04-07 00:17:40.635000,2260.864,61.0,2109,1,100,2022-04-07 13:16:45.568000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 23:52:00.236206,2022-04-07 00:00:54.446213,0,15c100a-734-7126-5ae5-2d28d282be4f,-9223181352386750166,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 23:52:00.235179,0.1,47.0,2022-04-07 00:00:54.446081,5.0,0,12.0,0.0,624e269d5330f1f7ca501cec,8.9,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 23:47:44.261000,2022-04-07 00:01:04.119000,799.858,64.0,2640,46,95,2022-04-07 13:16:49.346000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:52:02.382957,2022-04-07 00:03:26.593387,0,e54d367-8e8e-28ef-e5ff-db012f4f07f,5152962275883649058,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 23:52:02.381924,0.05,47.0,2022-04-07 00:03:26.593271,100.0,0,100.0,100.0,624e20bcdd0803b8faddf931,11.4,1,0,1,2,1,0,0,0,APPROVED,2022-04-06 23:22:36.979000,2022-04-07 00:03:36.454000,2459.475,31.0,2209,0,100,2022-04-07 13:16:38.304000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:52:03.697877,2022-04-07 00:27:09.229795,0,d85070-c322-66a3-c8f-f4fee001caa,85821268970997787,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 23:52:03.696808,0.05,47.0,2022-04-07 00:27:09.229669,5.0,0,100.0,100.0,624e265618f740d982dbe939,35.083333333333336,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 23:46:34.677000,2022-04-07 00:27:15.940000,2441.263,35.0,42,1,97,2022-04-07 13:16:48.324000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:52:07.441677,2022-04-06 23:56:15.249291,0,351b1d2-1a12-406-fd06-058e53117db,-7698410028598373266,624de9bcb04ac661022a053c,11-100,1,control,1,2022-04-06 23:52:07.440703,0.1,47.0,2022-04-06 23:56:15.249166,5.0,0,84.0,92.0,624e2709b190367d30144482,4.116666666666666,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 23:49:33.255000,2022-04-06 23:56:20.326000,407.071,36.0,696,1,100,2022-04-07 13:16:49.996000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:53:10.574821,2022-04-07 00:06:36.971852,0,d4111e-75a-e31-da2-1afd14105e6d,-3253733797261143828,624de9bcb04ac661022a053c,2-10,1,anger,0,2022-04-06 23:53:10.573804,0.05,47.0,2022-04-07 00:06:36.971707,5.0,0,90.0,90.0,624e274bee176b26e8809d57,13.433333333333334,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 23:50:37.699000,2022-04-07 00:06:46.575000,968.876,31.0,1071,1,100,2022-04-07 13:16:50.510000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:53:55.306263,2022-04-07 00:14:55.615447,0,fac5a5e-860f-c1a2-58b-8bfb126241aa,4470012736686498809,624de9bcb04ac661022a053c,0,1,anger,0,2022-04-06 23:53:55.305218,5.0,47.0,2022-04-07 00:04:10.092392,5.0,1,100.0,100.0,624e2663a1b3f857cf035217,10.233333333333333,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 23:46:46.694000,2022-04-07 00:04:20.064000,1053.37,57.0,2041,2,100,2022-04-07 13:16:48.731000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:53:58.570802,2022-04-07 00:25:12.070191,0,c2276d-7dcf-f735-24c5-2b070cf0b1cf,-1277135674105660218,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 23:53:58.569730,0.1,24.0,2022-04-07 00:25:12.070067,5.0,0,83.0,70.0,624e271451641369aed33689,31.216666666666665,0,1,0,1,1,0,0,0,APPROVED,2022-04-06 23:49:45.528000,2022-04-07 00:25:22.666000,2137.138,35.0,302,1,100,2022-04-07 13:16:50.125000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:54:00.253581,2022-04-07 00:19:43.450236,0,3f75a64-8edc-b088-662a-8e6e84402c7e,7401371566840837762,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 23:54:00.252586,0.05,47.0,2022-04-07 00:19:43.450083,5.0,0,35.0,23.0,624e27078f9afe977e4de375,25.716666666666665,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 23:50:42.026000,2022-04-07 00:19:48.559000,1746.533,41.0,3640,4,100,2022-04-07 13:16:49.802000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:54:47.855875,2022-04-07 00:03:59.728635,0,22b4424-f773-3f77-dfeb-afca2e5d3e0a,4173478901028803647,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 23:54:47.854608,0.05,47.0,2022-04-07 00:03:59.728506,5.0,0,68.0,70.0,624e2759d9e140dd4489c846,9.183333333333334,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 23:50:52.010000,2022-04-07 00:04:05.298000,793.288,30.0,714,4,99,2022-04-07 13:16:50.690000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:55:08.714281,2022-04-07 00:14:20.912625,0,428fe77-3f7b-1831-fd7a-1a7cd78cde,5484516795628953089,624de9bcb04ac661022a053c,11-100,1,anger,1,2022-04-06 23:55:08.713150,0.05,47.0,2022-04-07 00:14:20.912471,4.99,0,51.0,89.0,624e278f8ef3467a4f3bbac0,19.2,1,0,1,2,0,0,0,1,APPROVED,2022-04-06 23:51:47.153000,2022-04-07 00:14:26.249000,1359.096,60.0,1311,3,100,2022-04-07 13:16:50.971000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 23:55:10.871045,2022-04-07 00:07:48.297473,0,1306f07-1ce1-67da-c5a0-0af1ff80a,6876091110145160760,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 23:55:10.869984,0.05,47.0,2022-04-07 00:07:48.297312,5.0,0,59.0,58.0,624e25f6f8298289acabd9d8,12.616666666666667,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 23:45:01.946000,2022-04-07 00:08:12.096000,1390.15,71.0,1693,10,99,2022-04-07 13:16:47.861000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:55:53.020615,2022-04-07 00:24:37.899306,0,a4c2d52-76f3-3be-6e46-ec1774d1ac4,-1900409065142193670,624de9bcb04ac661022a053c,2-10,1,anger,0,2022-04-06 23:55:53.019567,0.2,24.0,2022-04-07 00:24:37.899135,100.0,0,75.0,68.0,624e27416dbf464173d004a7,28.73333333333333,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 23:50:27.512000,2022-04-07 00:24:50.877000,2063.365,51.0,114,0,100,2022-04-07 13:16:50.268000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:55:57.442491,2022-04-07 00:03:36.161060,0,bfb80d-7c23-578b-4f-a4f6eacc506,7146198822967783546,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 23:55:57.441354,0.05,47.0,2022-04-07 00:03:36.160941,5.0,0,86.0,95.0,624e27b6ee8aee8b7fc51a30,7.633333333333334,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 23:52:24.096000,2022-04-07 00:03:47.910000,683.814,33.0,1308,7,100,2022-04-07 13:16:51.100000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:57:04.716653,2022-04-07 00:04:51.958119,0,dda30ea-413f-f5a-6535-f680de24c7c5,-5121460385661600722,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 23:57:04.715581,0.05,47.0,2022-04-07 00:04:51.957999,0.05,0,100.0,100.0,624e27b78f9afe977e4de382,7.783333333333333,1,0,1,2,0,1,0,0,APPROVED,2022-04-06 23:52:27.456000,2022-04-07 00:04:58.923000,751.467,42.0,3152,14,99,2022-04-07 13:16:51.239000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:57:12.892718,2022-04-07 00:03:39.415683,0,2cbb2f7-e35d-30cb-fbac-57006183877a,1291375164857088707,624de9bcb04ac661022a053c,11-100,1,control,0,2022-04-06 23:57:12.891735,0.05,47.0,2022-04-07 00:03:39.415565,5.0,0,91.0,79.0,624e2804b43ed8fb77dd522f,6.433333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 23:53:43.699000,2022-04-07 00:03:45.743000,602.044,27.0,1123,0,100,2022-04-07 13:16:51.734000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:57:21.683594,2022-04-07 00:04:36.651396,0,725fc16-8855-b430-1484-77dfdf1c0f,605320244503275886,624de9bcb04ac661022a053c,11-100,1,control,1,2022-04-06 23:57:21.682481,0.1,47.0,2022-04-07 00:04:36.651280,5.0,0,26.0,13.0,624e282571363161392755c8,7.233333333333333,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 23:54:13.264000,2022-04-07 00:04:42.696000,629.432,38.0,2911,8,100,2022-04-07 13:16:52.039000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:58:06.507522,2022-04-07 00:14:43.678542,0,e0ef6c2-1df8-b08b-a3ea-3f65ec88e5a6,-7073308740917228926,624de9bcb04ac661022a053c,1,1,anger,0,2022-04-06 23:58:06.506369,0.05,47.0,2022-04-07 00:14:43.678415,5.0,0,16.0,18.0,624e22e38f046e1bc8a9251d,16.616666666666667,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 23:31:51.755000,2022-04-07 00:14:56.791000,2585.036,59.0,1993,0,100,2022-04-07 13:16:42.239000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 23:58:21.413409,2022-04-07 00:11:31.936057,0,7e8c55a-b157-7f15-058a-f506625f0c,2098553631247565972,624de9bcb04ac661022a053c,2-10,1,control,0,2022-04-06 23:58:21.412410,5.0,47.0,2022-04-07 00:11:31.935934,5.0,0,80.0,79.0,624e27d71abe4b2dbb8dc407,13.166666666666666,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 23:52:58.888000,2022-04-07 00:11:40.566000,1121.678,56.0,1136,6,99,2022-04-07 13:16:51.375000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:58:22.330101,2022-04-07 00:12:30.120430,0,dfdf40d-b767-331b-e422-f58ad84abf7,5106050424991166395,624de9bcb04ac661022a053c,2-10,1,anger,1,2022-04-06 23:58:22.329040,0.05,47.0,2022-04-07 00:12:30.120311,5.0,0,69.0,69.0,624e278d97b8aba223c78028,14.116666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 23:51:41.335000,2022-04-07 00:12:48.812000,1267.477,45.0,3710,3,100,2022-04-07 13:16:50.818000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 23:58:31.825696,2022-04-07 00:28:48.598807,0,1f6332-2a6-152b-0334-3d34326f54e,4075013530242056305,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 23:58:31.824611,0.05,47.0,2022-04-07 00:28:48.598676,5.0,0,45.0,49.0,624e283326cb8b2b1edc0581,30.266666666666666,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 23:54:39.022000,2022-04-07 00:29:26.599000,2087.577,47.0,2530,5,100,2022-04-07 13:16:52.231000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 23:59:43.713415,2022-04-07 00:34:03.959880,0,fb1a1f4-fdee-ca4e-de38-bcbb550ec55,4602651903327364120,624de9bcb04ac661022a053c,11-100,1,control,0,2022-04-06 23:59:43.712290,0.05,47.0,2022-04-07 00:34:03.959759,5.0,0,58.0,31.0,624e2818a7a1cc5067d34c9b,34.333333333333336,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 23:54:04.657000,2022-04-07 00:34:08.906000,2404.249,58.0,1355,4,100,2022-04-07 13:16:51.883000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 23:59:52.692241,2022-04-07 00:28:17.870944,0,4d07a3-2708-5370-85ec-adbbdd51b0ba,28346655081672058,624de9bcb04ac661022a053c,11-100,1,control,1,2022-04-06 23:59:52.691170,0.1,47.0,2022-04-07 00:27:57.159128,100.0,1,0.0,65.0,624e26a5457aa81522078997,28.066666666666663,0,0,1,1,0,0,1,0,APPROVED,2022-04-06 23:47:51.731000,2022-04-07 00:28:11.654000,2419.923,24.0,1342,9,99,2022-04-07 13:16:49.482000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-07 00:00:37.568235,2022-04-07 00:12:28.540053,0,84d30c5-bcc6-3412-3ca-1137b3fefa78,7191003862373877443,624de9bcb04ac661022a053c,0,1,anger,1,2022-04-07 00:00:37.567070,0.1,24.0,2022-04-07 00:12:08.712960,100.0,1,85.0,72.0,624e28be74bdc4f638ff160a,11.516666666666667,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 23:56:48.772000,2022-04-07 00:12:23.786000,935.014,35.0,869,3,100,2022-04-07 13:16:53.096000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-07 00:00:57.708308,2022-04-07 00:10:10.291451,0,f00eb6-6818-ff8-3e66-1da7d21cf73,8792246992158902811,624de9bcb04ac661022a053c,11-100,1,control,1,2022-04-07 00:00:57.707168,0.05,47.0,2022-04-07 00:10:10.291305,5.0,0,65.0,66.0,624e28e0d4f6a9df286e85c0,9.2,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 23:57:22.636000,2022-04-07 00:10:24.548000,781.912,40.0,1883,3,100,2022-04-07 13:16:53.228000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-07 00:01:13.982009,2022-04-07 00:08:37.426730,0,a157f-0114-bd0a-503-328250a1a1,-355076570800014353,624de9bcb04ac661022a053c,0,1,anger,1,2022-04-07 00:01:13.981008,0.1,47.0,2022-04-07 00:08:37.426594,5.0,0,63.0,74.0,624e291e6e689ed2369de304,7.383333333333334,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 23:58:32.714000,2022-04-07 00:08:52.781000,620.067,27.0,454,2,100,2022-04-07 13:16:53.572000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-07 00:01:28.648939,2022-04-07 00:15:54.987647,0,fedb8c-3f3b-7c36-7b0b-1114c8d81a55,-3260775961196870446,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-07 00:01:28.647812,0.05,47.0,2022-04-07 00:15:54.987530,5.0,0,54.0,79.0,624e284dd20ee9ae4f8516ee,14.433333333333334,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 23:54:53.764000,2022-04-07 00:16:01.918000,1268.154,35.0,2060,4,100,2022-04-07 13:16:52.400000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:01:45.727762,2022-04-07 00:08:53.730928,0,a87da80-7028-3445-151d-65558fd5b7,-7740992189463071241,624de9bcb04ac661022a053c,0,1,anger,0,2022-04-07 00:01:45.726689,10.0,24.0,2022-04-07 00:08:53.730772,5.0,0,27.0,66.0,624e2967b5df4fe52e1a3f12,7.133333333333334,0,1,0,1,0,1,0,0,APPROVED,2022-04-06 23:59:40.391000,2022-04-07 00:09:14.494000,574.103,27.0,1005,5,99,2022-04-07 13:16:53.910000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:02:04.489115,2022-04-07 00:11:15.805413,0,1354f0f-b1f5-5cbd-22-eed2a1baf15,7950635799744154928,624de9bcb04ac661022a053c,2-10,1,control,0,2022-04-07 00:02:04.487826,0.1,47.0,2022-04-07 00:10:53.484153,5.0,1,0.0,85.0,624e28fc9de83a92611e3ef7,8.8,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 23:57:51.739000,2022-04-07 00:11:02.578000,790.839,28.0,185,0,100,2022-04-07 13:16:53.427000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-07 00:02:13.845468,2022-04-07 00:13:43.675363,0,c676b13-24e4-067-3872-3e5283fefd8,-5796403104710585155,624de9bcb04ac661022a053d,0,1,anger,0,2022-04-07 00:02:13.844491,0.1,24.0,2022-04-07 00:13:43.675227,100.0,0,0.0,19.0,624e1eba49395c96768f6b2f,11.483333333333333,0,0,0,0,0,1,0,0,TIMED-OUT,2022-04-06 23:14:11.160000,,143223.173447,32.0,919,0,100,,,United States,United States,English,United States,Female,1,0
2022-04-07 00:03:31.124049,2022-04-07 00:26:29.184699,0,86ce74e-efd1-38c-3354-78b3be03f166,8765332995678669538,624de9bcb04ac661022a053c,0,1,anger,0,2022-04-07 00:03:31.122910,0.05,47.0,2022-04-07 00:25:37.078740,10.0,1,74.0,67.0,624e28aa6a6d171f4b598483,22.08333333333333,1,0,1,2,0,1,0,0,APPROVED,2022-04-06 23:56:26.343000,2022-04-07 00:26:16.337000,1789.994,44.0,3122,2,100,2022-04-07 13:16:52.948000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:04:08.587874,2022-04-07 00:14:14.440466,0,6cad726-3acd-5abd-61ef-54f677a850,8707138771415116058,624de9bcb04ac661022a053c,2-10,1,control,0,2022-04-07 00:04:08.586784,0.05,47.0,2022-04-07 00:14:14.440332,5.0,0,68.0,38.0,624e2980598cf5250ba24ee7,10.083333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-07 00:00:00.909000,2022-04-07 00:14:31.592000,870.683,48.0,509,0,100,2022-04-07 13:16:54.037000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-07 00:04:15.084188,2022-04-07 00:08:14.174825,0,6daff3-deb0-82fd-fa38-ae1d00bce0c1,3255912416133495798,624de9bcb04ac661022a053d,0,1,anger,1,2022-04-07 00:04:15.083168,0.1,24.0,2022-04-07 00:08:14.174705,1.0,0,100.0,100.0,624e29912470f2b495a4b91a,3.983333333333333,0,0,0,0,0,0,0,1,APPROVED,2022-04-07 00:00:29.891000,2022-04-07 00:08:28.455000,478.564,32.0,956,9,97,2022-04-07 13:18:30.255000,42B25E2B,Nigeria,United States,English,United States,Female,1,1
2022-04-07 00:04:46.677507,2022-04-07 00:25:24.226981,0,5817b-02e-072-eabb-d0e1b575a122,-4851956622581325165,624de9bcb04ac661022a053c,2-10,1,anger,1,2022-04-07 00:04:46.676312,0.05,47.0,2022-04-07 00:25:24.226796,5.0,0,30.0,37.0,624e287e4743f49d091cb3ed,20.616666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 23:55:47.565000,2022-04-07 00:25:36.141000,1788.576,40.0,1208,0,100,2022-04-07 13:16:52.544000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-07 00:04:51.937049,2022-04-07 00:37:22.928446,0,b1fb5f1-f468-fe75-5685-fe27120eedf,1875837914077277426,624de9bcb04ac661022a053c,0,1,control,1,2022-04-07 00:04:51.935950,0.05,47.0,2022-04-07 00:37:22.928316,5.0,0,67.0,16.0,624e29d2cc8e0e591bac8829,32.5,1,1,1,3,0,0,1,0,APPROVED,2022-04-07 00:01:28.054000,2022-04-07 00:37:33.573000,2165.519,25.0,942,1,100,2022-04-07 13:16:54.507000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-07 00:05:23.977965,2022-04-07 00:15:29.360973,0,b8271c-0d8-f346-0b7c-6111acecb48f,278820226274077147,624de9bcb04ac661022a053c,2-10,1,anger,1,2022-04-07 00:05:23.976927,0.1,47.0,2022-04-07 00:15:29.360854,100.0,0,86.0,88.0,624e244714caeb92c5b6743a,10.083333333333334,0,0,1,1,0,0,0,1,APPROVED,2022-04-06 23:41:37.372000,2022-04-07 00:15:37.411000,2040.039,44.0,2431,24,97,2022-04-07 13:16:44.486000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-07 00:05:48.393181,2022-04-07 00:18:01.913541,0,8ed005-e745-c36-0c21-774dbd7b83a,5914643367339812793,624de9bcb04ac661022a053c,0,1,anger,0,2022-04-07 00:05:48.392065,0.1,24.0,2022-04-07 00:18:01.913400,100.0,0,76.0,57.0,624e294b909ea3a07ab7fe32,12.216666666666669,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 23:59:09.343000,2022-04-07 00:18:11.527000,1142.184,41.0,1281,1,100,2022-04-07 13:16:53.735000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:06:10.956517,2022-04-07 00:19:29.567254,0,1d000e-b6b1-0f14-f54a-c2423e584872,7621169085910506527,624de9bcb04ac661022a053c,11-100,1,control,0,2022-04-07 00:06:10.955424,0.05,47.0,2022-04-07 00:19:29.567136,5.0,0,36.0,48.0,624e2a28f3d71a7ce87085ab,13.3,1,1,1,3,1,0,0,0,APPROVED,2022-04-07 00:02:52.816000,2022-04-07 00:19:44.975000,1012.159,28.0,968,1,100,2022-04-07 13:16:55.230000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-07 00:06:17.314122,2022-04-07 00:17:05.651638,0,d05ece-da78-78ee-ce0f-4261bc1d56d7,-7794832633062969504,624de9bcb04ac661022a053c,2-10,1,control,1,2022-04-07 00:06:17.312420,0.05,47.0,2022-04-07 00:17:05.651512,5.0,0,13.0,83.0,624e2a8cb65d5a544c225aa9,10.8,1,1,1,3,0,0,1,0,APPROVED,2022-04-07 00:04:30.349000,2022-04-07 00:17:13.505000,763.156,30.0,1774,9,99,2022-04-07 13:16:55.719000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-07 00:06:33.061970,2022-04-07 00:59:41.769957,0,c56cee7-025a-8e1f-aa4b-53ca3c0618f,5121693976133033271,624de9bcb04ac661022a053c,1,1,anger,1,2022-04-07 00:06:33.060946,0.05,47.0,2022-04-07 00:59:41.769803,5.0,0,89.0,73.0,624e26be04a1d8d8a0600088,53.13333333333333,1,1,1,3,0,0,0,1,TIMED-OUT,2022-04-06 23:48:23.430000,,141172.577992,58.0,1153,2,100,,,United States,United States,English,United States,Male,1,1
2022-04-07 00:06:58.416152,2022-04-07 00:11:47.077271,0,a6f0885-a4af-5e4a-f52-c84bc43ad01,2412881573349448897,624de9bcb04ac661022a053c,2-10,1,anger,0,2022-04-07 00:06:58.415066,0.05,47.0,2022-04-07 00:11:36.476820,5.0,1,83.0,38.0,624e2a748b77f7e985351416,4.633333333333334,1,1,1,3,0,1,0,0,APPROVED,2022-04-07 00:04:09.354000,2022-04-07 00:11:42.655000,453.301,39.0,1085,0,100,2022-04-07 13:16:55.516000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:07:16.963428,2022-04-07 00:31:15.711539,0,8278e-5675-55d7-f63-b0eaec45a3e1,-6167064852139165852,624de9bcb04ac661022a053c,1,1,anger,0,2022-04-07 00:07:16.962331,0.1,47.0,2022-04-07 00:31:15.711390,5.0,0,100.0,100.0,624e289a9e001b32c9381861,23.966666666666665,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 23:56:10.383000,2022-04-07 00:31:27.830000,2117.447,26.0,493,1,100,2022-04-07 13:16:52.711000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-07 00:07:52.087366,2022-04-07 00:13:39.770861,0,017767-113f-f2e5-176f-0a32f378841,-4218927550585630957,624de9bcb04ac661022a053c,0,1,control,1,2022-04-07 00:07:52.086295,0.1,4.0,2022-04-07 00:13:39.770713,100.0,0,60.0,70.0,624e29d3e06a9529e713c557,5.783333333333333,0,0,0,0,0,0,1,0,APPROVED,2022-04-07 00:01:23.068000,2022-04-07 00:13:54.086000,751.018,37.0,1169,3,100,2022-04-07 13:16:54.644000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-07 00:08:25.793026,2022-04-07 00:31:49.643412,0,6da8cf-424a-8ea8-d7c5-cbf8188f2,5991536179535713649,624de9bcb04ac661022a053c,0,1,control,0,2022-04-07 00:08:25.792010,0.1,24.0,2022-04-07 00:31:49.643270,5.0,0,59.0,29.0,624e29f7d1f4731d25aeaa29,23.383333333333333,0,1,0,1,1,0,0,0,APPROVED,2022-04-07 00:02:10.179000,2022-04-07 00:32:22.893000,1812.714,42.0,3223,4,100,2022-04-07 13:16:54.954000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-07 00:09:03.863393,2022-04-07 00:25:02.325298,0,37eb1-fc58-c71-32fc-f818ea1df223,602518851937727902,624de9bcb04ac661022a053d,0,1,anger,1,2022-04-07 00:09:03.862248,0.1,24.0,2022-04-07 00:25:02.325167,100.0,0,26.0,100.0,624e294b5a62dcbde44d485c,15.966666666666669,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 23:59:11.023000,2022-04-07 00:25:18.366000,1567.343,57.0,1758,7,99,2022-04-07 13:18:30.019000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-07 00:09:14.456025,2022-04-07 00:15:52.179248,0,bf83b87-2b6-f571-7fb7-76e6820a3a,-7116655399695977618,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-07 00:09:14.454956,0.05,47.0,2022-04-07 00:15:52.179113,5.0,0,59.0,71.0,624e29a2589ed6c77f6e76b8,6.616666666666666,1,1,1,3,0,1,0,0,APPROVED,2022-04-07 00:00:38.641000,2022-04-07 00:16:18.597000,939.956,23.0,310,0,100,2022-04-07 13:16:54.183000,42B25E2B,United States,United States,English,United States,Male,1,0
